full_location_name,country_clean,latitude,longitude,timezone,primary_airport_iata,region_major,slug,active,nearest,hotellook_city_id,skill_level_min,skill_level_max,hotellook_city_id_airport
"Berry's Beach, VIC, Melbourne East, Phillip Island",Australia,-38.51822901,145.2010524,Australia/Sydney,MBW,Oceania,berry-s-beach-vic-melbourne-east-phillip-island-australia,TRUE,,,beginner,intermediate,
"Berts Bar, South East, South Carolina",USA,32.75773948,-79.83620882,America/Los_Angeles,CHS,North America,berts-bar-south-east-south-carolina-usa,TRUE,Charleston County,21943,beginner,intermediate,
Bet Yanay,Israel,32.38518026,34.86179709,UTC,TLV,Middle East,bet-yanay-israel,TRUE,,,beginner,intermediate,
"Betalbatim Beach - Taj, North-West",India,15.29296119,73.90228271,UTC,GOI,Asia,betalbatim-beach-taj-north-west-india,TRUE,,,beginner,intermediate,373
"Bethany Hollywood St, North East, Virginia",USA,38.53749146,-75.05332589,America/Los_Angeles,OCE,North America,bethany-hollywood-st-north-east-virginia-usa,TRUE,Sussex County,,beginner,intermediate,
"Bethells, New Zealand NI, West Coast Auckland",New Zealand,-36.90062639,174.4453812,Pacific/Auckland,MHB,Oceania,bethells-new-zealand-ni-west-coast-auckland-new-zealand,TRUE,Waitākere Ranges,,intermediate,advanced,
"Bethune, South East, North Florida",USA,28.95080895,-80.83869785,America/Los_Angeles,DAB,North America,bethune-south-east-north-florida-usa,TRUE,Volusia County,,beginner,intermediate,373
"Betty's Bay, Cape Town",South Africa,-34.36043083,18.90783012,Africa/Johannesburg,CPT,Africa,betty-s-bay-cape-town-south-africa,TRUE,,,intermediate,advanced,678
"Bexhill, South East",UK,50.83605229,0.466205478,Europe/London,LYX,Europe,bexhill-south-east-uk,TRUE,Rother,,beginner,intermediate,
Beyin Beach Resort,Ghana,4.98736489,-2.596456446,UTC,ABO,Africa,beyin-beach-resort-ghana,TRUE,,,beginner,intermediate,
"Biarritz - Cote des Basques, Basque Country",France,43.47905141,-1.567182541,Europe/Paris,BIQ,Europe,biarritz-cote-des-basques-basque-country-france,TRUE,,,intermediate,advanced,14344
"Biarritz - Grande Plage, Basque Country",France,43.48546601,-1.559200287,Europe/Paris,BIQ,Europe,biarritz-grande-plage-basque-country-france,TRUE,,,beginner,intermediate,14344
"Biarritz - Milady, Basque Country",France,43.46484968,-1.577181816,Europe/Paris,BIQ,Europe,biarritz-milady-basque-country-france,TRUE,,,beginner,intermediate,14344
"Biarritz - Plage de Marbella, Basque Country",France,43.46911678,-1.574553251,Europe/Paris,BIQ,Europe,biarritz-plage-de-marbella-basque-country-france,TRUE,,,beginner,intermediate,14344
"Biboca, Fernando do Noronha",Brazil,-3.835105914,-32.40334868,America/Sao_Paulo,FEN,South America,biboca-fernando-do-noronha-brazil,TRUE,,,intermediate,advanced,6361
"Bica, Central Lisboa",Portugal,38.69248588,-9.371804595,Europe/Lisbon,CAT,Europe,bica-central-lisboa-portugal,TRUE,Agualva-Cacém,4744,beginner,intermediate,
"Bicas, Central Lisboa",Portugal,38.42284808,-9.218924046,Europe/Lisbon,CAT,Europe,bicas-central-lisboa-portugal,TRUE,,,beginner,intermediate,
"Bicentenial Park, South East, North Florida",USA,29.33916175,-81.06213927,America/Los_Angeles,DAB,North America,bicentenial-park-south-east-north-florida-usa,TRUE,Volusia County,,beginner,intermediate,373
"Bidart - Pavillon Royal, Basque Country",France,43.45573826,-1.583785415,Europe/Paris,BIQ,Europe,bidart-pavillon-royal-basque-country-france,TRUE,,,intermediate,advanced,14344
"Bidart - Plage centrale, Basque Country",France,43.43709061,-1.596751213,Europe/Paris,BIQ,Europe,bidart-plage-centrale-basque-country-france,TRUE,,,intermediate,advanced,14344
"BidartII, Basque Country",France,43.45606536,-1.582058072,Europe/Paris,BIQ,Europe,bidartii-basque-country-france,TRUE,,,intermediate,advanced,14344
"Big Bay, Cape Town",South Africa,-33.79227313,18.45106602,Africa/Johannesburg,CPT,Africa,big-bay-cape-town-south-africa,TRUE,Cape Town,678,intermediate,advanced,678
"Big Beach, Hawaii, Maui",USA,20.6323525,-156.4484131,America/Los_Angeles,OGG,North America,big-beach-hawaii-maui-usa,TRUE,Maui County,30429,intermediate,advanced,
"Big bommie, NSW, Central",Australia,-33.27828775,151.5753114,Australia/Sydney,BEO,Oceania,big-bommie-nsw-central-australia,TRUE,,,intermediate,advanced,24178
"Big Eds, Hawaii, Maui",USA,20.90018206,-156.4767802,America/Los_Angeles,OGG,North America,big-eds-hawaii-maui-usa,TRUE,Kahului,24909,intermediate,advanced,
Big Farmers break,Sweden,58.30071954,11.28458977,UTC,THN,Europe,big-farmers-break-sweden,TRUE,Sotenäs kommun,1479489,intermediate,advanced,1420888
"Big Lagoon, California, Humboldt",USA,41.16004614,-124.1357231,America/Los_Angeles,ACV,North America,big-lagoon-california-humboldt-usa,TRUE,Humboldt County,,beginner,intermediate,
"Big Left, VIC, Melbourne East",Australia,-38.48510568,145.0100899,Australia/Sydney,MBW,Oceania,big-left-vic-melbourne-east-australia,TRUE,,,intermediate,advanced,
"Big River, New Zealand NI, East Cape",New Zealand,-38.71150044,177.9471016,Pacific/Auckland,GIS,Oceania,big-river-new-zealand-ni-east-cape-new-zealand,TRUE,Gisborne,4558,intermediate,advanced,4558
"Big River, California, Mendocino",USA,39.30159434,-123.7978077,America/Los_Angeles,FOB,North America,big-river-california-mendocino-usa,TRUE,Mendocino County,17253,intermediate,advanced,
"Big Rock, WA, Perth City",Australia,-31.75318116,115.7248896,Australia/Sydney,PER,Oceania,big-rock-wa-perth-city-australia,TRUE,,,intermediate,advanced,12041
"Big Rock, California, San Diego County",USA,32.82505859,-117.2815204,America/Los_Angeles,SAN,North America,big-rock-california-san-diego-county-usa,TRUE,Del Mar,17093,beginner,intermediate,
"Big Surf AZ, USA Others",USA,33.4458377,-111.9130039,America/Los_Angeles,PHX,North America,big-surf-az-usa-others-usa,TRUE,Tempe,16849,beginner,intermediate,
Bikini Beach (Left Reef Break),Uruguay,-34.90879219,-54.8268199,UTC,PDP,South America,bikini-beach-left-reef-break-uruguay,TRUE,,,intermediate,advanced,6296
"Bilgola Bank, NSW, Sydney North",Australia,-33.64388795,151.3307637,Australia/Sydney,LBH,Oceania,bilgola-bank-nsw-sydney-north-australia,TRUE,Sydney,5630,beginner,intermediate,
"Bilgola Beach - Bowles, NSW, Sydney North",Australia,-33.64767156,151.3292456,Australia/Sydney,LBH,Oceania,bilgola-beach-bowles-nsw-sydney-north-australia,TRUE,,,beginner,intermediate,
"Bill's Bowls, California, Sonoma",USA,38.52507008,-123.2688761,America/Los_Angeles,STS,North America,bill-s-bowls-california-sonoma-usa,TRUE,Sonoma County,17418,beginner,intermediate,
Bing's Point,Western Sahara,23.22401426,-16.11881018,UTC,VIL,Africa,bing-s-point-western-sahara,TRUE,,,intermediate,advanced,13971
"Bingil Bay, QLD, Far North West",Australia,-17.83037249,146.1001825,Australia/Sydney,DKI,Oceania,bingil-bay-qld-far-north-west-australia,TRUE,Cassowary Coast Regional,,beginner,intermediate,
"Bingin, Bali",Indonesia,-8.804062139,115.1133353,Asia/Jakarta,DPS,Asia,bingin-bali-indonesia,TRUE,Badung,,intermediate,advanced,23523
"Bintan Lagoon Resort, Others",Indonesia,1.19193062,104.4281387,Asia/Jakarta,TNJ,Asia,bintan-lagoon-resort-others-indonesia,TRUE,,,beginner,intermediate,1506233
"Biología, North",Argentina,-38.02724891,-57.5286305,UTC,MDQ,South America,biologia-north-argentina,TRUE,,,beginner,intermediate,6117
"Bird Island, South East, Southern North Carolina",USA,33.85730174,-78.52907181,America/Los_Angeles,CRE,North America,bird-island-south-east-southern-north-carolina-usa,TRUE,Brunswick County,,beginner,intermediate,
Bird Island (Saipan),Mariana Islands,15.25820661,145.8135724,UTC,SPN,Oceania,bird-island-saipan-mariana-islands,TRUE,Saipan Municipality,,beginner,intermediate,
"Bird Rock, VIC, Melbourne West",Australia,-38.35609472,144.2969871,Australia/Sydney,AVV,Oceania,bird-rock-vic-melbourne-west-australia,TRUE,Surf Coast Shire,,beginner,intermediate,5436
"Bird Shit, California, San Diego County",USA,32.72946724,-117.2565919,America/Los_Angeles,NZY,North America,bird-shit-california-san-diego-county-usa,TRUE,San Diego County,1517272,beginner,intermediate,
"Birdbaths, Mentawai",Indonesia,-1.689536044,99.29705787,Asia/Jakarta,RKI,Asia,birdbaths-mentawai-indonesia,TRUE,,,intermediate,advanced,
"Birdhits, California, LA County, San-Clemente-Island",USA,33.42055295,-117.6862335,America/Los_Angeles,SNA,North America,birdhits-california-la-county-san-clemente-island-usa,TRUE,Dana Point,17089,beginner,intermediate,
"Birdie beach, NSW, Central",Australia,-33.20550157,151.6076267,Australia/Sydney,BEO,Oceania,birdie-beach-nsw-central-australia,TRUE,,,beginner,intermediate,24178
"Birdrock, California, San Diego County",USA,32.81427509,-117.2749972,America/Los_Angeles,SAN,North America,birdrock-california-san-diego-county-usa,TRUE,Del Mar,17093,beginner,intermediate,
"Birling gap, South East",UK,50.74253872,0.200328827,Europe/London,ESH,Europe,birling-gap-south-east-uk,TRUE,Wealden,8557,beginner,intermediate,6674
"Biscarrosse, Landes",France,44.44729235,-1.256904602,Europe/Paris,BOD,Europe,biscarrosse-landes-france,TRUE,,,beginner,intermediate,14378
Bishtpala Out,Albania,41.38840053,19.395504,UTC,TIA,Europe,bishtpala-out-albania,TRUE,,,intermediate,advanced,26128
"Biville, Normandy",France,49.60926389,-1.843278408,Europe/Paris,CER,Europe,biville-normandy-france,TRUE,La Hague,14344,beginner,intermediate,12110
"Blaauwberg, Cape Town",South Africa,-33.80835663,18.4666121,Africa/Johannesburg,CPT,Africa,blaauwberg-cape-town-south-africa,TRUE,Cape Town,678,intermediate,advanced,678
"Black Beach, Caribbean",Costa Rica,9.671153535,-82.78747559,UTC,CHX,Central America,black-beach-caribbean-costa-rica,TRUE,Cahuita,1467142,beginner,intermediate,557
"Black Head, NSW, North",Australia,-28.8590418,153.5996121,Australia/Sydney,BNK,Oceania,black-head-nsw-north-australia,TRUE,,,beginner,intermediate,5083
"Black Head point, NSW, Mid North Coast",Australia,-32.07003809,152.5462174,Australia/Sydney,FOT,Oceania,black-head-point-nsw-mid-north-coast-australia,TRUE,,,intermediate,advanced,
Black Mamba,Ghana,4.800357142,-1.938135186,UTC,TKD,Africa,black-mamba-ghana,TRUE,,,intermediate,advanced,1473132
"Black Point, WA, Walpole",Australia,-34.41797365,115.5548,Australia/Sydney,MJP,Oceania,black-point-wa-walpole-australia,TRUE,Shire Of Nannup,,intermediate,advanced,
"Black rock, NSW, Banana Coast",Australia,-30.6483565,153.0205983,Australia/Sydney,NBH,Oceania,black-rock-nsw-banana-coast-australia,TRUE,,,beginner,intermediate,
"Black Rock, Hibiscous Coast",South Africa,-30.26859331,30.76654673,Africa/Johannesburg,VIR,Africa,black-rock-hibiscous-coast-south-africa,TRUE,,,intermediate,advanced,6475
Black rocks,Mauritius,-20.3183894,57.36751556,UTC,MRU,Africa,black-rocks-mauritius,TRUE,Beau Bassin-Rose Hill,1473515,intermediate,advanced,
"Black Rocks, Cape Town",South Africa,-34.30987341,18.46175194,Africa/Johannesburg,CPT,Africa,black-rocks-cape-town-south-africa,TRUE,,,intermediate,advanced,678
Black Rocks Jetty,Reunion,-21.05575201,55.22129774,UTC,ZSE,Africa,black-rocks-jetty-reunion,TRUE,,,beginner,intermediate,
Black Rocks right,Reunion,-21.05348416,55.2225101,UTC,RUN,Africa,black-rocks-right-reunion,TRUE,,,intermediate,advanced,
"Black Sands, Others",Indonesia,-2.617069444,140.73745,Asia/Jakarta,DJJ,Asia,black-sands-others-indonesia,TRUE,,,intermediate,advanced,
"Black spot, North West",Ireland,54.47637982,-8.321956873,UTC,SXL,Europe,black-spot-north-west-ireland,TRUE,,,intermediate,advanced,
"Blackfellows, SA, Eyre Peninsula",Australia,-33.61997998,134.8305273,Australia/Sydney,LOC,Oceania,blackfellows-sa-eyre-peninsula-australia,TRUE,,,beginner,intermediate,
"Blackfellows Point, NSW, Far South",Australia,-36.08280047,150.1342463,Australia/Sydney,MYA,Oceania,blackfellows-point-nsw-far-south-australia,TRUE,,,intermediate,advanced,5470
"Blackhead, New Zealand SI, Far South",New Zealand,-45.93049807,170.4245567,Pacific/Auckland,DUD,Oceania,blackhead-new-zealand-si-far-south-new-zealand,TRUE,Dunedin,4550,beginner,intermediate,4550
"Blackies, California, Orange County",USA,33.60904382,-117.9320526,America/Los_Angeles,SNA,North America,blackies-california-orange-county-usa,TRUE,Newport Beach,17283,beginner,intermediate,
"Blackmans Bay, TAS, East Coast",Australia,-43.00168442,147.3258018,Australia/Sydney,HBA,Oceania,blackmans-bay-tas-east-coast-australia,TRUE,Hobart,5327,beginner,intermediate,5327
"Blacknose, VIC, Western Victoria",Australia,-38.37490424,141.6397762,Australia/Sydney,PTJ,Oceania,blacknose-vic-western-victoria-australia,TRUE,,,beginner,intermediate,
"Blackrock, NSW, South Coast",Australia,-35.16847608,150.6845284,Australia/Sydney,NOA,Oceania,blackrock-nsw-south-coast-australia,TRUE,,,beginner,intermediate,
"Blackrocks, NSW, North",Australia,-28.37693981,153.5727525,Australia/Sydney,OOL,Oceania,blackrocks-nsw-north-australia,TRUE,Tweed Shire Council,,beginner,intermediate,5199
"Blacks, New Zealand NI, SW Coast",New Zealand,-39.07677595,177.7999878,Pacific/Auckland,WIR,Oceania,blacks-new-zealand-ni-sw-coast-new-zealand,TRUE,,,intermediate,advanced,
"Blacks, NSW, South Coast",Australia,-35.58745701,150.3503895,Australia/Sydney,MYA,Oceania,blacks-nsw-south-coast-australia,TRUE,Shoalhaven City Council,,intermediate,advanced,5470
"Blacks, California, Santa Cruz",USA,36.95883402,-121.9931102,America/Los_Angeles,WVI,North America,blacks-california-santa-cruz-usa,TRUE,Santa Cruz County,17392,intermediate,advanced,
"Blacks Beach, California, San Diego County",USA,32.87958717,-117.2538292,America/Los_Angeles,NKX,North America,blacks-beach-california-san-diego-county-usa,TRUE,Del Mar,17093,beginner,intermediate,
"Blacksmiths beach, NSW, Newcastle",Australia,-33.07857902,151.6588998,Australia/Sydney,BEO,Oceania,blacksmiths-beach-nsw-newcastle-australia,TRUE,,,beginner,intermediate,24178
Blake's break,St Martin,18.08972808,-63.00933838,UTC,SFG,North America,blake-s-break-st-martin,TRUE,,,beginner,intermediate,843
"Blaketown wedge, New Zealand SI, West Coast",New Zealand,-42.4428412,171.1930847,Pacific/Auckland,GMN,Oceania,blaketown-wedge-new-zealand-si-west-coast-new-zealand,TRUE,Grey District,,intermediate,advanced,
Blankenberge Oosterstaketsel,Belgium,51.31527112,3.11050415,UTC,OST,Europe,blankenberge-oosterstaketsel-belgium,TRUE,Blankenberge,2290,beginner,intermediate,2301
Blankenberge Pier,Belgium,51.32137308,3.13659668,UTC,OST,Europe,blankenberge-pier-belgium,TRUE,Blankenberge,2290,beginner,intermediate,2301
"Blenheim Beach, NSW, South Coast",Australia,-35.08375365,150.6914806,Australia/Sydney,NOA,Oceania,blenheim-beach-nsw-south-coast-australia,TRUE,Shoalhaven City Council,,beginner,intermediate,
"Blinkklip Reef, Cape Town",South Africa,-34.10192621,18.79945278,Africa/Johannesburg,CPT,Africa,blinkklip-reef-cape-town-south-africa,TRUE,,,intermediate,advanced,678
"Block Island, North East, Southern New England",USA,41.14556973,-71.58622742,America/Los_Angeles,BID,North America,block-island-north-east-southern-new-england-usa,TRUE,South County,,beginner,intermediate,2069
"Bloody foreland, North West",Ireland,55.13800771,-8.298998529,UTC,CFN,Europe,bloody-foreland-north-west-ireland,TRUE,,,intermediate,advanced,5958
"Blowhole, New Zealand NI, Coromandel",New Zealand,-37.63013932,176.1842036,Pacific/Auckland,TRG,Oceania,blowhole-new-zealand-ni-coromandel-new-zealand,TRUE,Tauranga,4643,intermediate,advanced,4643
"Blowhole, South East, North Florida",USA,29.87495974,-81.26728535,America/Los_Angeles,UST,North America,blowhole-south-east-north-florida-usa,TRUE,Saint Johns County,,intermediate,advanced,
"Blowies, NSW, South Coast",Australia,-35.5615745,150.3873289,Australia/Sydney,MYA,Oceania,blowies-nsw-south-coast-australia,TRUE,,,beginner,intermediate,5470
"Blue Bay, NSW, Central",Australia,-33.3557675,151.5026665,Australia/Sydney,GOS,Oceania,blue-bay-nsw-central-australia,TRUE,,,beginner,intermediate,
"Blue bay shorey, NSW, Central",Australia,-33.35511331,151.5019906,Australia/Sydney,GOS,Oceania,blue-bay-shorey-nsw-central-australia,TRUE,,,beginner,intermediate,
Blue bowls,Maldives,0.23311894,73.28681231,UTC,FMT,Asia,blue-bowls-maldives,TRUE,,,intermediate,advanced,
Blue Lagoon,St Vincent Grenadines,13.12638889,-61.2025,UTC,SVD,North America,blue-lagoon-st-vincent-grenadines,TRUE,,,beginner,intermediate,
"Blue Lagoon Point, NSW, Central",Australia,-33.38138914,151.4888263,Australia/Sydney,GOS,Oceania,blue-lagoon-point-nsw-central-australia,TRUE,Gosford,5303,beginner,intermediate,
"Blue Moons, VIC, Melbourne West",Australia,-38.56698785,143.966555,Australia/Sydney,XCO,Oceania,blue-moons-vic-melbourne-west-australia,TRUE,Surf Coast Shire,,intermediate,advanced,
"Blue Tops, New Zealand SI, Far South",New Zealand,-45.98765914,170.2685165,Pacific/Auckland,DUD,Oceania,blue-tops-new-zealand-si-far-south-new-zealand,TRUE,,,intermediate,advanced,4550
"Blueys Beach, NSW, Mid North Coast",Australia,-32.35174215,152.5371408,Australia/Sydney,FOT,Oceania,blueys-beach-nsw-mid-north-coast-australia,TRUE,Mid-Coast Council,,beginner,intermediate,
"Blueys beach wedge, NSW, Mid North Coast",Australia,-32.35728657,152.5352673,Australia/Sydney,FOT,Oceania,blueys-beach-wedge-nsw-mid-north-coast-australia,TRUE,,,intermediate,advanced,
BLUFF,Panama,9.423851564,-82.25616217,UTC,BOC,Central America,bluff-panama,TRUE,,,intermediate,advanced,
"Bluffers, Great Lakes",Canada,43.70421196,-79.22897816,UTC,YTZ,North America,bluffers-great-lakes-canada,TRUE,Toronto,21396,beginner,intermediate,21396
"Blyth Beach, Borders and NE England",UK,55.11029175,-1.49731636,Europe/London,NCL,Europe,blyth-beach-borders-and-ne-england-uk,TRUE,Northumberland,,beginner,intermediate,
Bo Sommerland -  flow rider,Norway,59.4465586,9.073419571,UTC,NTB,Europe,bo-sommerland-flow-rider-norway,TRUE,Midt-Telemark,9206,intermediate,intermediate,9160
"Boa, Savu Sea",Indonesia,-10.94033065,122.8400161,Asia/Jakarta,RTI,Asia,boa-savu-sea-indonesia,TRUE,,,intermediate,advanced,
"Boar rice, Kerala",India,8.71678863,76.70654297,UTC,TRV,Asia,boar-rice-kerala-india,TRUE,,,beginner,intermediate,25800
Board n Surf,Lebanon,34.1070514,35.65017678,UTC,BEY,Middle East,board-n-surf-lebanon,TRUE,Mastita,1516676,intermediate,advanced,
"Boardwalk, South East, North Florida",USA,28.09212348,-80.56523323,America/Los_Angeles,MLB,North America,boardwalk-south-east-north-florida-usa,TRUE,Brevard County,,beginner,intermediate,
"Boat Basin Lefts, Guam",Micronesia,13.48294658,144.7516483,UTC,GUM,Oceania,boat-basin-lefts-guam-micronesia,TRUE,,,intermediate,advanced,
"Boat Basin Rights, Guam",Micronesia,13.48265967,144.7528875,UTC,GUM,Oceania,boat-basin-rights-guam-micronesia,TRUE,,,intermediate,advanced,
"Boat House, California, Santa Barbara",USA,34.55553142,-120.6066227,America/Los_Angeles,LPC,North America,boat-house-california-santa-barbara-usa,TRUE,Santa Barbara County,17389,intermediate,advanced,
"Bob Hall Pier, Gulf Coast, Texas",USA,27.58229905,-97.21823215,America/Los_Angeles,NGP,North America,bob-hall-pier-gulf-coast-texas-usa,TRUE,Corpus Christi,22302,beginner,intermediate,
"Bobby's, Gironde",France,44.4958931,-1.249952316,Europe/Paris,BOD,Europe,bobby-s-gironde-france,TRUE,La Teste-de-Buch,15042,intermediate,advanced,14378
"Bobo's Haena, Hawaii, Kauai",USA,22.22523011,-159.5777893,America/Los_Angeles,HPV,North America,bobo-s-haena-hawaii-kauai-usa,TRUE,Kauaʻi County,23766,intermediate,advanced,
"Bobon, Mindanao",Philippines,6.852719405,126.347065,UTC,MXI,Asia,bobon-mindanao-philippines,TRUE,Mati,,intermediate,advanced,
"Boca Barranca, Pacific South",Costa Rica,9.959213497,-84.74029541,UTC,JAP,Central America,boca-barranca-pacific-south-costa-rica,TRUE,,,intermediate,advanced,25666
